	z_coordinate_0	z_coordinate_1
2834	3.9920847	1.1750708
2835	6.954509	3.7654026
2836	7.628241	1.4675608
2837	6.1767983	4.16801
2838	6.4468484	0.8853084
2839	1.2182889	2.06168
2840	5.8669505	1.0444684
2841	0.30811113	1.0089915
2842	3.4286652	3.0696945
2843	6.1281395	2.2032218
2844	5.798911	1.5533476
2845	3.253119	3.109874
2846	0.39477766	1.7981813
2847	6.4111924	2.6350274
2848	6.937664	3.1287816
2849	3.177724	1.990977
2850	5.2718215	3.6155865
2851	3.5032454	2.774576
2852	3.7155704	1.0896716
2853	6.4207277	3.4259408
2854	4.7148466	3.8288672
2855	3.274701	1.6387851
2856	6.9621873	3.853999
2857	7.688481	3.307584
2858	5.3069243	3.3413513
2859	6.0910296	3.7689044
2860	4.792667	3.2358928
2861	4.2390175	1.3610818
2862	7.2093844	2.624192
2863	3.430145	0.69284934
2864	2.2529585	0.88169914
2865	4.932824	-0.63786626
2866	6.0982313	3.8910663
2867	2.5956688	1.3191178
2868	5.324224	4.172885
2869	3.9744787	2.2584653
2870	4.386761	1.2243357
2871	6.1912475	0.7163271
2872	6.0909896	3.0048487
2873	3.76573	1.4810114
2874	7.784922	4.7503924
2875	-1.6360532	3.7177444
2876	4.5755014	1.3766725
2877	5.52481	4.0674543
2878	1.7732501	1.1917512
2879	3.9525476	1.4796374
2880	5.502354	1.673569
2881	7.9741783	3.5587947
2882	6.26305	1.671277
2883	2.9627838	1.3471158
2884	4.789771	2.819301
2885	3.9088542	0.9800847
2886	4.987363	1.6158228
2887	3.2807424	3.3849275
2888	2.286288	3.1903808
2889	4.757163	1.1720703
2890	7.328678	3.3307893
2891	4.563128	1.0718827
2892	4.162298	2.0855284
2893	3.2663805	3.718137
2894	7.657287	2.359353
2895	3.3457584	1.7685525
2896	5.691415	1.2242677
2897	5.57317	3.975293
2898	6.638522	1.573148
2899	5.0250025	2.2183886
2900	4.640614	2.803426
2901	1.5739679	2.2796173
2902	4.208636	2.4875
2903	3.4542434	3.4179475
2904	7.5320654	5.1096616
2905	4.0541315	3.2688525
2906	2.7190042	0.2815917
2907	2.9299026	2.817598
2908	3.946012	1.361994
2909	1.9022906	3.2775276
2910	4.0922103	1.9762006
2911	4.0600047	1.8838828
2912	7.628109	4.7560463
2913	3.8625448	1.9208567
2914	3.9655514	1.6849723
2915	2.4296205	1.239944
2916	3.8885472	1.0849152
2917	3.8634264	1.1991534
2918	5.301814	3.4858365
2919	4.5947075	0.6657375
2920	4.288731	2.9387372
2921	8.59514	2.567136
2922	5.5824766	3.1385856
2923	3.0846248	2.02698
2924	5.0712924	4.1404266
2925	5.2971096	1.6099374
2926	7.1975303	4.4242473
2927	3.8199532	2.0557737
2928	2.8780124	0.5383758
2929	-0.47110474	2.6813812
2930	8.494145	3.782635
2931	6.6755095	3.578427
2932	2.5744846	1.601378
2933	6.8129253	1.4858291
2934	7.5804343	2.1521358
2935	6.859935	2.8474023
2936	8.905806	1.9949076
2937	5.060237	-1.3980169
2938	7.313974	1.6169543
2939	2.6030307	2.186703
2940	6.6854005	2.7783375
2941	5.0033746	1.1103102
2942	5.933886	4.5718865
2943	2.9548051	3.441808
2944	5.1263943	0.8252425
2945	4.267764	1.4049752
2946	2.6651616	0.7150181
2947	0.056328237	2.468091
2948	3.9040937	0.9245964
2949	2.820636	0.46671999
2950	3.4962611	3.4317
2951	4.5698547	1.200402
2952	5.6944346	1.8709624
2953	2.881454	-0.56890595
2954	7.5060725	3.462815
2955	4.1519704	0.545602
2956	1.4872769	2.1842837
2957	6.679598	0.9254503
2958	8.675834	2.5255675
2959	2.4072218	2.6216235
2960	3.9352734	1.8578844
2961	9.047322	2.4254634
2962	3.8729348	3.426764
2963	1.4484775	2.672737
2964	4.73879	1.4449649
2965	3.136693	1.2108977
2966	7.0433984	1.5566585
2967	6.7398067	2.8680203
2968	3.901413	1.7523038
2969	4.327989	0.9522136
2970	8.195348	3.4276805
2971	2.7741482	1.6566224
2972	1.8230664	2.8806381
2973	6.2124233	2.7460105
2974	5.782457	3.743749
2975	3.8610823	1.5471678
2976	3.274908	2.221697
2977	3.007026	1.4757004
2978	7.364689	1.9514987
2979	4.927552	3.0496142
2980	4.9278083	1.2117672
2981	6.2006803	0.61884755
2982	-0.6962764	2.234871
2983	6.6660323	2.1420338
2984	3.9256759	1.2139869
2985	4.3139987	2.6987884
2986	3.9371533	3.7835286
2987	1.560036	2.1488166
2988	2.5066159	0.18892118
2989	2.519933	1.8553133
2990	2.6671538	3.068217
2991	5.41725	3.1834729
2992	3.094394	3.0488894
2993	2.8021827	0.28562075
2994	2.1806111	2.5115674
2995	6.7251205	1.0799437
2996	2.1604207	2.8854764
2997	2.8210523	1.6807611
2998	7.4790397	1.6606975
2999	-4.039587	-0.047493696
3000	-6.8143525	2.042635
3001	-5.4759507	1.8793991
3002	-4.6535897	1.8660574
3003	-4.869023	2.5157874
3004	-4.879038	2.215574
3005	-5.9180417	4.1714697
3006	-9.694492	-0.35345906
3007	-5.431253	0.28738505
3008	-4.990273	2.5715666
3009	-5.6726136	1.1557242
3010	-4.554481	1.7874568
3011	-9.589719	3.4004948
3012	-3.553383	5.8294964
3013	-5.551686	1.2183082
3014	-6.777828	4.715565
3015	-5.578846	0.19982713
3016	-6.018925	3.5266812
3017	-5.6527824	-0.13800257
3018	-7.7345066	1.2904294
3019	-7.84794	0.96394575
3020	-5.4959393	3.6919687
3021	-5.862944	4.477754
3022	-10.254261	4.5032425
3023	-8.959315	5.6634126
3024	-7.4305253	1.1870694
3025	-5.6608844	3.5144312
3026	-9.592025	1.6866362
3027	-0.78704125	1.6390736
3028	-4.6539836	2.4147894
3029	-10.000876	1.8896482
3030	-4.434583	2.9677598
3031	-4.9436774	2.468734
3032	-8.266872	1.8527377
3033	-5.189198	0.18593985
3034	-7.430674	1.931601
3035	-5.0824523	2.3717456
3036	-7.436104	0.79731774
3037	-9.14307	0.9342873
3038	-11.188876	4.182132
3039	-11.838008	0.3731001
3040	-9.493663	2.7442253
3041	-5.4210706	2.973391
3042	-8.2161665	4.4050975
3043	-7.477369	3.1728618
3044	-10.15349	2.0737195
3045	-6.3725486	4.364611
3046	-11.063769	-0.047612965
3047	-5.688902	3.3749576
3048	0.9037944	0.5956312
3049	-6.221561	4.7505994
3050	-5.0462327	-0.21999365
3051	-5.90431	1.067855
3052	-5.1188912	2.8021214
3053	-9.086216	0.15960866
3054	-5.881313	0.37501138
3055	-7.952183	3.4099138
3056	-8.447274	0.5854514
3057	-8.96172	5.685946
3058	-6.773781	1.7643082
3059	-7.812839	3.054839
3060	-5.477918	3.5091503
3061	-4.803976	0.39466625
3062	-8.89821	4.977264
3063	-8.162763	0.11247188
3064	-5.0691895	2.4484303
3065	-10.869923	2.1253905
3066	-9.087535	0.23440427
3067	-5.591366	3.3138096
3068	-9.931291	3.1456866
3069	-5.8929152	4.090751
3070	-7.0039315	3.3466198
3071	-11.262456	4.0973325
3072	-4.57025	0.9500229
3073	-8.099139	3.1808789
3074	-6.0808086	4.340044
3075	-10.004684	1.5333059
3076	-7.1748486	2.612829
3077	-8.098133	6.0454655
3078	-6.007369	4.466787
3079	-8.638391	0.46729082
3080	-6.907435	2.696153
3081	-8.155135	3.8718727
3082	-5.6296906	0.2627762
3083	-9.636701	2.837417
3084	-8.533122	4.963048
3085	-5.9205685	4.5380025
3086	-4.5055237	1.7568061
3087	-3.9103081	0.68103564
3088	-6.9697876	3.8859904
3089	-9.183089	2.168575
3090	-8.338912	4.240231
3091	-9.66421	1.6481571
3092	-9.333716	2.415775
3093	-9.127672	3.770867
3094	-6.976688	2.7962677
3095	-6.1359606	3.4900806
3096	-9.457303	0.61889523
3097	-4.6596885	2.3781667
3098	-10.612789	2.3780043
3099	-7.827046	3.5206616
3100	-7.938067	3.6750023
3101	-7.103126	0.67776984
3102	-6.0510707	1.374918
3103	-4.0530105	0.8845366
3104	-5.807635	4.3649144
3105	-9.36006	2.2951157
3106	-5.885838	4.579437
3107	-6.2876925	2.9252648
3108	-6.185582	1.3298459
3109	-8.393172	2.7224982
3110	-5.9567304	4.116697
3111	-7.260138	4.903196
3112	-6.6921425	0.7194963
3113	-7.250672	1.3769386
3114	-11.508355	6.343241
3115	-6.2435913	4.1461163
3116	-7.7852397	3.8719532
3117	-8.508586	1.3346217
3118	-4.1353188	1.2028409
3119	-8.533153	-0.06509501
3120	-7.0902734	-1.5473285
3121	-6.139283	4.536247
3122	-6.7352858	5.203933
3123	-5.721856	4.353186
3124	-6.8700843	5.061971
3125	-4.238294	0.6846321
3126	-5.846584	3.4295185
3127	-6.222467	0.39391917
3128	-8.360302	4.6248307
3129	-7.585749	2.891984
3130	-5.7711062	4.0396442
3131	-4.366883	1.5853324
3132	-6.316049	4.4411902
3133	-6.0921683	0.22725421
3134	-7.5905137	0.093835354
3135	-5.3636947	3.2557123
3136	-11.690582	6.64623
3137	-3.8457198	0.8080435
3138	-9.350817	0.90206045
3139	-8.347307	5.0380683
3140	-8.301025	4.607943
3141	-7.3782277	-1.4200764
3142	-10.188562	1.4948893
3143	-8.032359	3.9672933
3144	-5.6831737	4.0429254
3145	-8.055724	5.1934733
3146	-10.898908	0.04964909
3147	-9.667898	3.2802763
3148	-5.922848	3.4726024
3149	-7.7640095	3.2952518
3150	-7.2592034	4.411803
3151	-8.813949	3.379093
3152	-10.116452	0.18153554
3153	-5.754641	4.1414967
3154	-5.4619637	3.4586322
3155	-4.552241	2.1237745
3156	-10.361681	2.9620123
3157	-7.842661	1.7544734
3158	-9.994945	0.2889374
3159	-10.092189	3.3155916
3160	-5.399878	2.9665926
3161	-8.805588	4.0338125
3162	-4.858221	2.5890775
3163	-9.405643	-0.08231217
3164	-10.621453	1.7044344
3165	-9.965054	1.6559105
3166	-6.572887	0.37728995
3167	-8.8325815	0.85437334
3168	-7.6414294	0.41225237
3169	-6.6408763	1.9877043
3170	-9.395024	5.046802
3171	-10.269829	1.6659217
3172	-5.275266	2.1281552
3173	-6.096227	0.7460608
3174	-5.776857	0.75174934
3175	-8.019912	5.6986976
3176	-0.3654282	1.0229565
3177	-9.670777	2.7358096
3178	-9.87212	1.108037
3179	-8.6303215	5.875509
3180	-5.565453	2.6848557
3181	-6.3647695	3.510653
3182	-9.266012	3.2991397
3183	-4.0738072	1.0169666
3184	-8.005499	3.6808112
3185	-9.371728	2.617158
3186	-10.631978	4.078846
3187	-5.7491236	3.5234952
3188	-6.0997715	4.3688245
3189	-6.496324	4.882238
3190	-13.138254	5.1610966
3191	-5.9902124	3.0487707
3192	-6.4025607	4.191873
3193	-8.797577	2.9142468
3194	-6.088838	4.131801
3195	-8.860803	-0.14187926
3196	-10.996421	2.4261818
3197	-7.132988	1.8095171
3198	-7.7592893	6.540771
3199	-6.7950797	1.2120254
3200	-6.7159867	2.7095885
3201	-7.8459315	5.4624486
3202	6.2855687	-8.705588
3203	-6.972508	4.795817
3204	-5.4672847	2.9086106
3205	-9.251701	-0.21621448
3206	-6.77576	1.8125007
3207	-7.779118	4.3614717
3208	-7.6457067	3.6478071
3209	-4.844337	1.987289
3210	-10.914033	-0.5197577
3211	-6.4963136	3.4220195
3212	-10.468739	1.9029982
3213	-8.005366	4.1026087
3214	-8.998613	1.4144719
3215	-9.197993	1.6951854
3216	-7.4698224	1.3853505
3217	-4.920089	1.9518502
3218	-8.571322	0.4595036
3219	-9.8789	1.0810755
3220	-5.97282	4.2016416
3221	0.5676486	1.0325263
3222	-8.734303	5.6971326
3223	-4.251523	1.7697928
3224	-9.688711	1.9116654
3225	-6.0083594	4.42041
3226	-7.1322913	4.2418337
3227	-6.3355675	4.851378
3228	-4.889867	0.24797183
3229	2.084337	-0.28333938
3230	-6.052804	1.6127048
3231	-4.281529	0.7299098
3232	-11.446889	2.5636246
3233	-7.0366445	0.95441955
3234	-10.291322	1.9236951
3235	-6.681815	4.823774
3236	-6.9264493	2.5172226
3237	-4.3748817	0.92697364
3238	-3.684599	0.69716716
3239	-6.5916657	2.2590332
3240	-7.058578	4.437755
3241	-7.76662	3.7172062
3242	-7.34244	3.2897835
3243	-7.3461304	3.6012971
3244	-4.263003	2.8562012
3245	-10.578491	3.4766715
3246	-5.0183477	3.0760796
3247	-10.289832	2.888721
3248	-5.1440244	2.0384765
3249	-9.738502	2.9815273
3250	-5.0766044	2.1156104
3251	-5.484681	3.2296362
3252	-5.488024	2.7305667
3253	-9.360124	3.3712447
3254	-11.11738	7.66332
3255	-6.138379	-0.6545112
3256	-6.019468	4.3016796
3257	-9.418205	2.601423
3258	-6.557169	2.0238886
3259	-5.358317	3.0891674
3260	-6.1971097	4.629062
3261	-8.649597	0.5450515
3262	-8.148324	4.3337407
3263	-7.5287004	3.309011
3264	-7.3347144	2.6681569
3265	-5.4806004	3.117764
3266	-6.8628993	3.4909356
3267	-11.857625	6.429477
3268	-9.249603	-0.06777722
3269	-8.933573	5.791132
3270	-4.1837983	0.597395
3271	-8.127804	5.123868
3272	-6.704949	2.9910758
3273	-6.6907096	-6.223512
3274	-5.642104	3.9738262
3275	-10.194111	5.1636977
3276	-3.182242	-2.303285
3277	-8.281912	3.8162239
3278	-6.143	4.310126
3279	-8.6630125	6.0457478
3280	-6.973915	1.1145407
3281	-6.4635715	1.5660026
3282	-10.33359	0.28223437
3283	-6.436794	0.8234761
3284	-5.9844203	4.146583
3285	-5.6774697	3.136501
3286	-5.974608	4.539951
3287	-5.2781477	2.225591
3288	-6.522417	4.371011
3289	-7.1894298	2.7211375
3290	-5.7578177	3.6111307
3291	4.4893384	-6.817554
3292	-4.6102715	2.1042635
3293	-12.113354	3.7787797
3294	-8.0590725	4.0840387
3295	-10.802924	4.5447106
3296	-5.5274844	3.3676176
3297	-8.69529	-4.0560794
3298	-5.9168196	3.9426682
3299	-4.991705	2.3819363
3300	-6.3090787	1.8475392
3301	-8.530927	8.109587
3302	-10.120667	3.3076
3303	-6.2115445	1.0838646
3304	-10.50565	2.0402827
3305	-6.299017	4.577826
3306	-6.8983154	1.2451377
3307	-7.088878	5.603414
3308	-7.794349	4.073775
3309	-7.625735	2.5080001
3310	-5.9333553	4.125113
3311	-6.031035	4.5129294
3312	-9.226696	-0.5152034
3313	-9.801244	-0.29274696
3314	-8.318013	-0.5468908
3315	-5.12651	2.8967779
3316	-9.384899	1.8810716
3317	-10.245898	3.566954
3318	-10.97609	2.26306
3319	-9.411652	1.0275276
3320	-8.775736	1.9615619
3321	-4.7925577	1.5047379
3322	-7.25967	2.8021991
3323	-6.649648	0.9864119
3324	-7.0938635	4.131634
3325	-5.0921307	0.27210635
3326	-6.244998	1.6314261
3327	-5.887934	1.6125278
3328	-10.262974	3.4505274
3329	-9.581623	3.9917562
3330	-5.263148	-6.3617415
3331	-7.0341153	2.3247037
3332	-8.613156	5.71743
3333	-8.060609	4.276367
3334	-7.8271337	2.7101178
3335	-9.802463	1.5744338
3336	-7.184094	4.094511
3337	-3.671052	8.414615
3338	-6.553265	2.473564
3339	-5.9666204	5.9674687
3340	-7.9558973	5.8091154
3341	-10.234414	5.2834105
3342	-7.220484	3.724719
3343	-7.1734195	1.5168467
3344	-11.131682	1.5316052
3345	-6.7897625	3.032035
3346	-8.553227	1.993803
3347	-4.2425632	1.1225559
3348	-6.0488567	4.0609317
3349	-6.09919	4.225337
3350	-10.23277	2.6252263
3351	-5.700194	4.073699
3352	-4.2855277	1.7715955
3353	-9.104704	3.6022964
3354	-8.042131	6.704187
3355	-7.185325	4.0022006
3356	-10.517564	3.206732
3357	-2.60261	-1.3679571
3358	-8.700275	0.36923748
3359	-6.7755466	2.6301167
3360	-5.793011	-0.8291914
3361	-9.173908	5.1918526
3362	-5.472981	0.5034207
3363	-7.2367215	4.0049963
3364	-4.9093423	2.3816125
3365	-6.0816607	0.6702899
3366	-9.267973	-0.1386612
3367	-8.037515	4.3263206
3368	-10.251239	1.6699972
3369	-8.865332	5.9892926
3370	-4.889293	2.4850447
3371	-6.7456403	3.5570123
3372	-10.931522	3.4865458
3373	-6.520514	1.8371248
3374	-7.579987	3.9705236
3375	-8.3964205	6.480171
3376	-7.907348	3.3010151
3377	-6.168143	4.5584555
3378	-6.017799	4.0201664
3379	-8.017022	4.497358
3380	-10.031184	0.41216773
3381	2.9189208	-4.738423
3382	-9.701868	0.65752316
3383	-5.691595	3.383337
3384	-6.2509665	4.270417
3385	8.436247	-2.0792232
3386	-9.264985	7.2073383
3387	-6.3887615	0.4188274
3388	-5.94441	4.433924
3389	-6.462791	0.33651263
3390	-5.287934	1.9283683
3391	-6.073365	4.85908
3392	-5.8850107	4.3714385
3393	-6.118006	4.420399
3394	-7.7375073	3.3344135
3395	-10.240273	1.5287552
3396	-11.338452	3.5086734
3397	-9.324307	0.76738983
3398	-5.3260083	2.5274339
3399	-6.589743	2.471265
3400	-7.909496	3.660459
3401	-7.9508567	3.5297756
3402	-3.9977283	0.90736467
3403	-7.5443697	3.7852259
3404	-6.054841	4.129899
3405	-8.051549	3.6115744
3406	-5.9123793	2.8452287
3407	-6.927731	4.686667
3408	-7.8358693	2.6251066
3409	-9.6179	5.1767983
3410	-5.9635453	3.3120565
3411	-8.347035	-0.37382966
3412	-2.5792189	0.8487392
3413	-9.636826	1.46701
3414	-6.957887	2.7548268
3415	-7.141069	3.706447
3416	-4.210028	0.74691564
3417	-4.8991933	2.8859808
3418	-3.763527	0.45737743
3419	-4.64074	2.442879
3420	-6.882012	1.2644715
3421	-4.8944607	0.22845906
3422	-6.9191794	4.9246144
3423	-5.247191	3.6114032
3424	-6.246429	5.400148
3425	-6.572271	4.1487975
3426	-9.461934	5.0001655
3427	-8.318194	3.9398077
3428	-7.5724473	2.161946
3429	-7.8238807	4.235039
3430	-6.7459564	2.3784125
3431	-9.795159	0.49671787
3432	-9.322126	1.616363
3433	-10.213946	1.0468707
3434	-4.132622	-5.443834
3435	-8.061628	3.869924
3436	-7.4874234	4.4983516
3437	-3.570484	0.61872596
3438	-7.174709	4.1970687
3439	-10.80927	0.7079279
3440	-8.226093	4.5840173
3441	-4.9087424	0.79382515
3442	-9.92657	1.6697564
3443	-8.978106	1.5050914
3444	-8.27452	1.1109555
3445	-8.695342	2.1611707
3446	-6.1102843	4.336779
3447	-7.630922	2.9461472
3448	-7.256556	4.65344
3449	-10.691762	4.517926
3450	-6.1071234	0.5856215
3451	-7.400589	3.229368
3452	-8.873032	5.361524
3453	-7.3479533	2.5519211
3454	-3.028154	11.764066
3455	-3.1750479	0.88534516
3456	-4.579106	1.1953316
3457	-9.698733	0.5512368
3458	-7.2914815	5.7037234
3459	-9.458821	5.980514
3460	-5.354478	2.842882
3461	-6.153874	3.6114798
3462	-6.8584614	3.9656112
3463	-6.5292726	0.9687324
3464	-7.9931617	4.9765425
3465	-5.4276185	3.0642254
3466	-3.6363401	0.5460904
3467	-9.371234	-0.19403869
3468	-9.8272505	0.52219284
3469	-4.652343	2.4218311
3470	-7.9709306	3.808088
3471	-9.583417	3.0017545
3472	-5.564634	3.6062658
3473	-8.018581	1.8029041
3474	-7.139999	-0.13451797
3475	-4.161632	2.214434
3476	-7.2121415	1.8563609
3477	-4.3967404	2.4511907
3478	-6.168634	4.358951
3479	-6.238075	4.266155
3480	-8.567908	5.865335
3481	-5.623078	2.8910487
3482	-10.069182	5.459255
3483	-4.7401066	1.508208
3484	-5.781473	4.274207
3485	-4.940498	3.271837
3486	-9.921214	4.606762
3487	-4.2380953	0.049698353
3488	-4.65473	2.1474633
3489	-5.3968925	3.6312883
3490	-11.263232	1.3043365
3491	-9.333815	1.917593
3492	-6.60225	-0.505493
3493	-7.483151	4.6207876
3494	-7.140613	1.5449412
3495	-9.483635	2.1295469
3496	-8.655269	5.7445145
3497	-10.070741	3.9179575
3498	-6.0390835	4.4499965
3499	-9.863767	5.8656707
3500	-6.5500565	1.7297995
3501	-9.844408	2.423693
3502	-7.3450227	3.9746492
3503	-4.9016633	0.8271397
3504	-7.9126453	3.345802
3505	-6.745408	0.34512943
3506	-7.6364045	4.23717
3507	-9.044667	3.0383818
3508	-3.747478	0.52028257
3509	-8.042792	3.1820347
3510	-3.736238	0.5423451
3511	-8.000018	3.343272
3512	-3.806817	0.8199031
3513	-7.0377936	2.40419
3514	-11.505815	2.9567146
3515	-6.3594613	4.5415807
3516	-6.2006383	4.803413
3517	-9.568285	2.648582
3518	-8.057029	4.6177144
3519	-5.1413083	2.344234
3520	-9.030949	-0.3592494
3521	-6.080751	4.5712805
3522	-9.519229	3.6462529
3523	-9.380892	2.8945339
3524	-10.019151	1.5851455
3525	-6.2381625	3.714575
3526	-6.9748883	1.4609506
3527	-10.9311495	4.12175
3528	-9.621034	1.0547602
3529	-6.8963923	0.8059647
3530	-6.4345694	1.0989461
3531	-6.121418	4.6764517
3532	-6.3652787	0.59398323
3533	-9.073805	3.1702085
3534	-7.371242	2.4662628
3535	-10.311072	1.9196348
3536	-8.605229	1.7680745
3537	-7.993406	4.2726417
3538	-9.195014	2.1437523
3539	-8.7252245	5.648563
3540	-7.0894694	1.9923317
3541	-8.544061	2.4144194
3542	-7.2446094	1.6369576
3543	-6.5778832	1.6026013
3544	-5.8037114	0.58684623
3545	-7.599687	2.853152
3546	-7.806725	3.6268148
3547	-7.7682986	2.6449234
3548	-7.9719167	3.8502395
3549	-8.135172	4.6802278
3550	-6.1759553	4.1312637
3551	-8.685931	4.076745
3552	-4.963481	0.90256184
3553	-8.758899	0.771013
3554	-8.395225	-1.6006668
3555	-5.578686	3.5905945
3556	-6.0396667	4.2039027
3557	-7.073283	2.072322
3558	-6.660523	1.568563
3559	-11.415435	2.1441953
3560	-9.004116	1.5201147
3561	-7.301286	2.4322698
3562	-0.35580546	0.5550278
3563	-7.2303987	4.501679
3564	-6.504188	4.693378
3565	-6.8365216	1.1947602
3566	-7.371562	2.5656114
3567	-6.1687717	4.3793855
3568	-7.8076444	4.650942
3569	-4.162418	1.0606165
3570	-7.9011617	2.1879785
3571	-7.6874614	4.052179
3572	-10.395221	1.8867984
3573	-7.459273	1.2525644
3574	-8.042367	2.967305
3575	-5.8323865	4.268558
3576	-11.510302	5.1520467
3577	-6.650707	0.73396623
3578	-7.116348	1.7382855
3579	-0.7231751	2.4039426
3580	-4.7630715	1.0940931
3581	-7.115956	6.3909955
3582	-8.035836	2.8890905
3583	-4.031795	2.3615627
3584	-9.161907	4.373996
3585	-7.7825623	3.987926
3586	-6.8604364	3.4067137
3587	-10.272612	3.826092
3588	-7.0268345	4.7860427
3589	-5.5651836	3.6015463
3590	-7.366593	3.9541826
3591	-5.439097	2.8779304
3592	2.0587862	0.16744906
3593	-6.5704184	-0.6292066
3594	-10.052795	2.2796159
3595	-6.286242	4.1491585
3596	-5.7641263	3.6152062
3597	-4.812182	1.3318477
3598	-9.591242	2.4168627
3599	-4.8265276	1.9297881
3600	-4.626661	2.1644108
3601	-10.500569	2.4390523
3602	-7.355659	1.9380949
3603	-6.931829	2.8830252
3604	-9.874337	1.5499518
3605	-8.549542	5.276714
3606	-9.100145	-0.61867994
3607	-9.453843	0.7676156
3608	-10.559208	4.828343
3609	-9.136026	2.0122724
3610	-7.731002	3.1724324
3611	-5.7483773	2.7604978
3612	-7.387153	3.1959312
3613	-4.449857	2.386722
3614	-8.923896	5.9527106
3615	-8.714921	2.0046222
3616	-6.3354926	1.286411
3617	-7.03328	1.5123594
3618	-8.9406185	0.8259653
3619	-9.603637	1.9824762
3620	-7.7809143	6.318261
3621	-6.0592484	0.60308826
3622	-7.985293	5.0143027
3623	-8.862068	1.0414906
3624	-7.512425	2.906686
3625	-9.1230955	5.808349
3626	0.4434501	-8.919755
3627	-3.8261485	0.54280704
3628	-7.333279	2.6156676
3629	-6.931829	5.274698
3630	-6.3998265	3.7928689
3631	-6.710197	1.1922877
3632	-8.1237135	1.7877667
3633	-5.411012	3.2161434
3634	-9.392637	6.109539
3635	-9.249358	5.572032
3636	-4.8360276	3.3140283
3637	-9.104682	4.1040735
3638	-7.605124	2.9877656
3639	-7.349375	2.4296288
3640	-9.760056	3.3692222
3641	-4.8460283	2.0768285
3642	-6.448671	2.4209785
3643	-4.115439	-7.2884636
3644	-5.61469	3.1057353
3645	-7.7187123	3.1839
3646	-5.873679	2.2169406
3647	-6.4309697	5.2045226
3648	-7.3054166	-0.009822547
3649	-7.0652614	4.5151057
3650	-7.7436905	4.2372713
3651	-8.169642	4.68397
3652	-4.8433566	1.6922398
3653	-7.145949	2.4080122
3654	-9.028464	2.6959078
3655	-5.125758	3.8223798
3656	-10.068284	4.5200806
3657	-10.909957	1.673579
3658	-1.326005	0.43021494
3659	-4.822655	0.67125744
3660	-9.6228895	1.3405545
3661	-7.141027	3.596275
3662	-7.0767055	3.6730697
3663	-5.8855443	4.943693
3664	-5.585974	4.08561
3665	-6.1671042	2.0375512
3666	-7.5890307	1.8227661
3667	-6.299973	4.438476
3668	-8.701412	4.910295
3669	-4.5401387	0.20403713
3670	-7.7010894	4.2666454
3671	-9.456069	1.0184563
3672	-6.193055	4.2227407
3673	-6.0772905	0.75646275
3674	-8.496549	0.7687358
3675	-9.200944	4.803505
3676	-9.808845	-1.2190614
3677	-7.0955615	4.245782
3678	-7.3186707	3.806129
3679	-10.669158	2.4955635
3680	-5.7420955	2.9757307
3681	-8.491186	3.81042
3682	-7.1835723	4.045963
3683	-7.913014	4.32501
3684	-5.7784066	4.4250016
3685	-5.741934	3.7350957
3686	-4.9379287	2.810654
3687	-4.7464304	0.04280597
3688	-5.0182776	1.2365596
3689	-9.93975	5.8374705
3690	-5.9450727	1.2805359
3691	-11.435412	1.2940643
3692	-5.582545	3.962942
3693	-5.4006867	3.193433
3694	-5.7015824	3.9977958
3695	-4.85613	1.7706375
3696	-7.935269	1.1444509
3697	-6.6204762	5.632588
3698	-8.867784	1.1548555
3699	-9.462726	1.0455704
3700	-7.505528	2.0640316
3701	-6.0505266	4.41599
3702	-6.9512343	3.6631434
3703	-9.557341	2.8037827
3704	-4.965797	3.6016662
3705	-8.144423	1.3815398
3706	-6.7583375	2.1480765
3707	-7.0495043	1.9837217
3708	-8.122527	4.4700427
3709	-4.7764187	2.6379304
3710	-10.232958	1.9729586
3711	-6.524762	0.9888751
3712	-7.8422875	4.321695
3713	-5.6679425	2.9317126
3714	-5.3788877	-0.0045383573
3715	-9.815161	1.803216
3716	-5.567561	3.0884802
3717	-3.6178372	-11.311627
3718	-7.817125	4.2156563
3719	-6.0171266	2.3725173
3720	-6.6959414	2.4669247
3721	-8.572997	1.5124574
3722	-7.641301	3.7885911
3723	-7.5024037	0.457987
3724	-7.832089	3.4201388
3725	-8.086121	1.2345712
3726	-7.722956	4.712906
3727	-10.047128	1.7237246
3728	-0.35065043	4.3818164
3729	-6.3247623	3.641925
3730	-6.0807643	0.52193433
3731	-5.685903	3.5300415
3732	-8.99539	5.89579
3733	0.058508098	1.8509364
3734	4.276188	-5.7038555
3735	-8.242766	4.397618
3736	-6.2982044	0.35540348
3737	-4.2716346	0.7775028
3738	-3.216131	2.9621897
3739	-8.09376	3.6593864
3740	-6.1026053	1.490154
3741	-6.351216	1.0961192
3742	-8.07441	2.3082829
3743	-8.264932	4.0143065
3744	-6.615473	0.07978791
3745	-9.998116	3.0201032
3746	-9.3036785	2.649721
3747	-7.1073318	2.058086
3748	-4.59095	1.71998
3749	-10.340013	4.464895
3750	-10.307704	3.4148695
3751	-9.146508	0.59024656
3752	-8.315345	1.5487835
3753	-10.169761	1.6237326
3754	-4.923991	1.779608
3755	-7.4405212	1.2404169
3756	-4.999694	2.2226238
3757	-5.3444214	1.8463655
3758	-5.791325	3.5260904
3759	-6.2519746	3.5026925
3760	-10.964971	3.1725934
3761	-6.2763534	0.24590594
3762	-7.1063128	1.7422252
3763	-5.3165755	2.176132
3764	-7.787787	3.5648587
